Time (UTC),Open,High,Low,Close,Volume 
2024.01.09 14:45:00,76.843,77.068,76.803,76.983,0.2328
2024.01.09 14:50:00,76.998,77.178,76.983,76.993,0.19302
2024.01.09 14:55:00,76.983,77.217,76.943,77.188,0.17392
2024.01.09 15:00:00,77.183,77.233,77.028,77.188,0.19195
2024.01.09 15:05:00,77.183,77.393,77.073,77.378,0.18708
2024.01.09 15:10:00,77.373,77.403,77.203,77.213,0.14591
2024.01.09 15:15:00,77.203,77.328,77.073,77.143,0.16228
2024.01.09 15:20:00,77.138,77.158,76.933,77.108,0.1471
2024.01.09 15:25:00,77.103,77.188,76.923,76.938,0.14506
2024.01.09 15:30:00,76.943,77.053,76.918,77.003,0.16681
2024.01.09 15:35:00,77.008,77.338,76.833,77.303,0.20949
2024.01.09 15:40:00,77.293,77.298,77.153,77.183,0.12217
2024.01.09 15:45:00,77.173,77.223,76.943,76.978,0.14386
2024.01.09 15:50:00,76.983,77.038,76.813,76.893,0.14355
2024.01.09 15:55:00,76.903,77.053,76.863,77.028,0.139
2024.01.09 16:00:00,77.033,77.088,76.958,77.013,0.16379
2024.01.09 16:05:00,77.008,77.323,77.008,77.293,0.18583
2024.01.09 16:10:00,77.283,77.333,77.123,77.258,0.17086
2024.01.09 16:15:00,77.263,77.793,77.263,77.768,0.18736
2024.01.09 16:20:00,77.773,77.958,77.553,77.943,0.23187
2024.01.09 16:25:00,77.948,77.963,77.793,77.853,0.24343
2024.01.09 16:30:00,77.853,78.063,77.843,77.983,0.20353
2024.01.09 16:35:00,77.988,78.033,77.878,77.878,0.10988
2024.01.09 16:40:00,77.883,77.983,77.853,77.913,0.09615
2024.01.09 16:45:00,77.908,77.943,77.758,77.873,0.11728
2024.01.09 16:50:00,77.888,78.023,77.888,78.003,0.11538
2024.01.09 16:55:00,77.993,78.083,77.993,78.033,0.09976
2024.01.09 17:00:00,78.023,78.143,77.973,78.113,0.12212
2024.01.09 17:05:00,78.098,78.123,77.868,77.868,0.12034
2024.01.09 17:10:00,77.873,77.898,77.753,77.788,0.11847
2024.01.09 17:15:00,77.783,77.828,77.693,77.703,0.11126
2024.01.09 17:20:00,77.693,77.788,77.693,77.748,0.07605
2024.01.09 17:25:00,77.743,77.893,77.733,77.778,0.10918
2024.01.09 17:30:00,77.768,77.833,77.723,77.768,0.0891
2024.01.09 17:35:00,77.773,77.913,77.773,77.878,0.09688
2024.01.09 17:40:00,77.883,78.003,77.878,77.993,0.07854
2024.01.09 17:45:00,77.988,78.008,77.938,77.938,0.06749
2024.01.09 17:50:00,77.933,78.013,77.898,77.938,0.07244
2024.01.09 17:55:00,77.943,77.993,77.933,77.958,0.05967
2024.01.09 18:00:00,77.963,77.968,77.843,77.933,0.07183
2024.01.09 18:05:00,77.938,77.973,77.738,77.743,0.08605
2024.01.09 18:10:00,77.748,77.773,77.683,77.683,0.06897
2024.01.09 18:15:00,77.693,77.793,77.683,77.753,0.05379
2024.01.09 18:20:00,77.743,77.803,77.718,77.733,0.05148
2024.01.09 18:25:00,77.738,77.853,77.713,77.853,0.06246
2024.01.09 18:30:00,77.847,77.883,77.763,77.863,0.10029
2024.01.09 18:35:00,77.853,77.873,77.813,77.853,0.06953
2024.01.09 18:40:00,77.858,77.953,77.818,77.928,0.08264
2024.01.09 18:45:00,77.933,77.933,77.773,77.873,0.11098
2024.01.09 18:50:00,77.863,77.978,77.808,77.973,0.10232
2024.01.09 18:55:00,77.963,78.023,77.933,78.003,0.08967
2024.01.09 19:00:00,77.993,78.003,77.768,77.778,0.09272
2024.01.09 19:05:00,77.773,77.813,77.723,77.758,0.08759
2024.01.09 19:10:00,77.763,77.763,77.593,77.613,0.10149
2024.01.09 19:15:00,77.603,77.683,77.583,77.623,0.09673
2024.01.09 19:20:00,77.603,77.703,77.603,77.638,0.09695
2024.01.09 19:25:00,77.633,77.783,77.543,77.578,0.1917
2024.01.09 19:30:00,77.583,77.593,77.503,77.553,0.07311
2024.01.09 19:35:00,77.548,77.573,77.483,77.533,0.04823
2024.01.09 19:40:00,77.528,77.543,77.483,77.503,0.04363
2024.01.09 19:45:00,77.493,77.618,77.488,77.603,0.04287
2024.01.09 19:50:00,77.593,77.617,77.573,77.603,0.01929
2024.01.09 19:55:00,77.598,77.603,77.573,77.578,0.02295
2024.01.09 20:00:00,77.583,77.593,77.553,77.563,0.02193
2024.01.09 20:05:00,77.558,77.573,77.533,77.533,0.01899
2024.01.09 20:10:00,77.528,77.553,77.513,77.533,0.02219
2024.01.09 20:15:00,77.543,77.558,77.513,77.553,0.0214
2024.01.09 20:20:00,77.563,77.593,77.558,77.558,0.01177
2024.01.09 20:25:00,77.563,77.593,77.558,77.563,0.01829
2024.01.09 20:30:00,77.553,77.553,77.443,77.458,0.0335
2024.01.09 20:35:00,77.453,77.498,77.453,77.498,0.01532
2024.01.09 20:40:00,77.493,77.493,77.458,77.478,0.00847
2024.01.09 20:45:00,77.473,77.483,77.448,77.468,0.01837
2024.01.09 20:50:00,77.463,77.523,77.458,77.523,0.02287
2024.01.09 20:55:00,77.528,77.568,77.523,77.538,0.01743
2024.01.09 21:00:00,77.555,77.61,77.555,77.59,0.01482
2024.01.09 21:05:00,77.595,77.635,77.595,77.625,0.01313
2024.01.09 21:10:00,77.625,77.63,77.61,77.62,0.00649
2024.01.09 21:15:00,77.615,77.62,77.565,77.575,0.01217
2024.01.09 21:20:00,77.58,77.615,77.575,77.595,0.00933
2024.01.09 21:25:00,77.59,77.605,77.58,77.585,0.00672
2024.01.09 21:30:00,77.585,77.595,77.543,77.58,0.01444
2024.01.09 21:35:00,77.59,77.595,77.55,77.57,0.00984
2024.01.09 21:40:00,77.56,77.62,77.56,77.6,0.01649
2024.01.09 21:45:00,77.6,77.655,77.6,77.64,0.00919
2024.01.09 21:50:00,77.65,77.655,77.563,77.575,0.01511
2024.01.09 21:55:00,77.58,77.615,77.55,77.57,0.01707
2024.01.10 01:00:00,77.623,77.798,77.603,77.788,0.0929
2024.01.10 01:05:00,77.783,77.858,77.773,77.803,0.0658
2024.01.10 01:10:00,77.798,77.863,77.798,77.838,0.05076
2024.01.10 01:15:00,77.843,77.873,77.808,77.823,0.02837
2024.01.10 01:20:00,77.818,77.823,77.768,77.783,0.02677
2024.01.10 01:25:00,77.778,77.793,77.748,77.763,0.01741
2024.01.10 01:30:00,77.758,77.813,77.748,77.803,0.02583
2024.01.10 01:35:00,77.798,77.988,77.793,77.943,0.06449
2024.01.10 01:40:00,77.948,77.983,77.888,77.898,0.02372
2024.01.10 01:45:00,77.893,77.893,77.843,77.873,0.03259
2024.01.10 01:50:00,77.868,77.878,77.793,77.808,0.03303
2024.01.10 01:55:00,77.803,77.893,77.793,77.848,0.03139
2024.01.10 02:00:00,77.858,77.898,77.793,77.868,0.03903
2024.01.10 02:05:00,77.878,77.953,77.878,77.918,0.02765
2024.01.10 02:10:00,77.923,77.983,77.923,77.978,0.02781
2024.01.10 02:15:00,77.983,78.003,77.968,77.998,0.01112
2024.01.10 02:20:00,78.003,78.003,77.988,77.998,0.00653
2024.01.10 02:25:00,78.003,78.008,77.993,78.008,0.00442
2024.01.10 02:30:00,78.003,78.003,77.943,77.988,0.02647
2024.01.10 02:35:00,77.983,77.993,77.943,77.973,0.01525
2024.01.10 02:40:00,77.968,78.008,77.963,78.008,0.01233
2024.01.10 02:45:00,78.003,78.008,77.973,77.988,0.01118
2024.01.10 02:50:00,77.998,77.998,77.913,77.923,0.01055
2024.01.10 02:55:00,77.928,77.928,77.888,77.898,0.0171
2024.01.10 03:00:00,77.893,77.908,77.853,77.873,0.02185
2024.01.10 03:05:00,77.868,77.873,77.833,77.848,0.024
2024.01.10 03:10:00,77.853,77.853,77.773,77.793,0.02555
2024.01.10 03:15:00,77.798,77.838,77.793,77.813,0.0178
2024.01.10 03:20:00,77.808,77.853,77.798,77.853,0.01643
2024.01.10 03:25:00,77.823,77.843,77.823,77.833,0.01307
2024.01.10 03:30:00,77.838,77.848,77.788,77.798,0.0127
2024.01.10 03:35:00,77.793,77.813,77.773,77.808,0.00842
2024.01.10 03:40:00,77.803,77.818,77.788,77.813,0.00485
2024.01.10 03:45:00,77.808,77.808,77.783,77.803,0.00409
2024.01.10 03:50:00,77.793,77.818,77.793,77.813,0.0042
2024.01.10 03:55:00,77.818,77.853,77.818,77.853,0.00787
2024.01.10 04:00:00,77.843,77.848,77.828,77.828,0.00938
2024.01.10 04:05:00,77.823,77.843,77.823,77.843,0.01034
2024.01.10 04:10:00,77.838,77.858,77.833,77.848,0.01057
2024.01.10 04:15:00,77.853,77.873,77.853,77.868,0.00466
2024.01.10 04:20:00,77.873,77.913,77.868,77.908,0.01051
2024.01.10 04:25:00,77.903,77.908,77.898,77.908,0.00197
2024.01.10 04:30:00,77.898,77.943,77.893,77.928,0.00813
2024.01.10 04:35:00,77.933,77.933,77.923,77.933,0.00291
2024.01.10 04:40:00,77.943,77.948,77.933,77.943,0.00528
2024.01.10 04:45:00,77.938,77.948,77.928,77.928,0.00405
2024.01.10 04:50:00,77.923,77.923,77.908,77.918,0.0049
2024.01.10 04:55:00,77.913,77.933,77.913,77.928,0.00513
2024.01.10 05:00:00,77.933,77.958,77.933,77.948,0.00692
2024.01.10 05:05:00,77.953,77.963,77.903,77.923,0.01256
2024.01.10 05:10:00,77.918,77.923,77.908,77.918,0.00288
2024.01.10 05:15:00,77.923,77.933,77.918,77.928,0.00442
2024.01.10 05:20:00,77.923,77.923,77.908,77.918,0.0075
2024.01.10 05:25:00,77.913,77.913,77.893,77.898,0.00687
2024.01.10 05:30:00,77.893,77.958,77.863,77.863,0.04847
2024.01.10 05:35:00,77.868,77.923,77.843,77.908,0.03737
2024.01.10 05:40:00,77.913,77.923,77.868,77.878,0.03058
2024.01.10 05:45:00,77.888,77.918,77.878,77.898,0.01784
2024.01.10 05:50:00,77.903,77.913,77.888,77.893,0.01238
2024.01.10 05:55:00,77.888,77.948,77.883,77.948,0.02337
2024.01.10 06:00:00,77.938,77.973,77.933,77.938,0.01613
2024.01.10 06:05:00,77.943,77.953,77.898,77.938,0.03206
2024.01.10 06:10:00,77.943,77.973,77.918,77.928,0.04716
2024.01.10 06:15:00,77.923,77.948,77.893,77.933,0.04142
2024.01.10 06:20:00,77.938,77.993,77.923,77.968,0.03897
2024.01.10 06:25:00,77.963,77.998,77.953,77.978,0.02746
2024.01.10 06:30:00,77.983,77.988,77.903,77.928,0.03071
2024.01.10 06:35:00,77.933,77.943,77.838,77.868,0.04452
2024.01.10 06:40:00,77.878,77.893,77.833,77.848,0.02898
2024.01.10 06:45:00,77.853,77.873,77.833,77.863,0.06158
2024.01.10 06:50:00,77.858,77.918,77.853,77.893,0.04543
2024.01.10 06:55:00,77.898,77.933,77.873,77.898,0.0632
2024.01.10 07:00:00,77.903,78.073,77.903,78.063,0.04572
2024.01.10 07:05:00,78.053,78.063,77.988,77.988,0.01808
2024.01.10 07:10:00,77.983,77.983,77.858,77.858,0.02764
2024.01.10 07:15:00,77.863,77.893,77.838,77.878,0.03425
2024.01.10 07:20:00,77.873,77.893,77.828,77.893,0.02872
2024.01.10 07:25:00,77.898,77.928,77.873,77.913,0.02468
2024.01.10 07:30:00,77.903,77.993,77.898,77.943,0.0399
2024.01.10 07:35:00,77.948,77.968,77.868,77.893,0.0282
2024.01.10 07:40:00,77.898,77.913,77.768,77.798,0.03284
2024.01.10 07:45:00,77.793,77.813,77.713,77.713,0.03242
2024.01.10 07:50:00,77.713,77.728,77.688,77.713,0.04854
2024.01.10 07:55:00,77.723,77.743,77.663,77.678,0.02775
2024.01.10 08:00:00,77.683,77.723,77.583,77.603,0.07596
2024.01.10 08:05:00,77.598,77.778,77.598,77.668,0.07256
2024.01.10 08:10:00,77.663,77.773,77.623,77.623,0.08156
2024.01.10 08:15:00,77.633,77.743,77.618,77.733,0.07026
2024.01.10 08:20:00,77.728,77.888,77.683,77.858,0.11023
2024.01.10 08:25:00,77.863,77.883,77.683,77.743,0.15375
2024.01.10 08:30:00,77.758,77.848,77.753,77.793,0.10574
2024.01.10 08:35:00,77.788,77.813,77.693,77.738,0.05557
2024.01.10 08:40:00,77.743,77.823,77.673,77.683,0.05411
2024.01.10 08:45:00,77.673,77.718,77.508,77.673,0.06716
2024.01.10 08:50:00,77.678,77.683,77.588,77.593,0.05165
2024.01.10 08:55:00,77.603,77.613,77.393,77.448,0.09107
2024.01.10 09:00:00,77.453,77.488,77.393,77.483,0.10317
2024.01.10 09:05:00,77.493,77.513,77.298,77.313,0.10737
2024.01.10 09:10:00,77.323,77.423,77.293,77.353,0.08877
2024.01.10 09:15:00,77.363,77.413,77.283,77.388,0.07435
2024.01.10 09:20:00,77.393,77.413,77.288,77.353,0.06938
2024.01.10 09:25:00,77.353,77.433,77.323,77.433,0.0632
2024.01.10 09:30:00,77.423,77.583,77.383,77.563,0.07092
2024.01.10 09:35:00,77.553,77.553,77.443,77.483,0.03405
2024.01.10 09:40:00,77.488,77.488,77.133,77.153,0.09665
2024.01.10 09:45:00,77.148,77.258,77.143,77.258,0.09033
2024.01.10 09:50:00,77.253,77.253,77.048,77.053,0.08226
2024.01.10 09:55:00,77.058,77.163,77.053,77.133,0.06236
2024.01.10 10:00:00,77.123,77.143,77.038,77.128,0.08445
2024.01.10 10:05:00,77.133,77.173,77.093,77.113,0.07058
2024.01.10 10:10:00,77.123,77.273,77.073,77.183,0.07992
2024.01.10 10:15:00,77.173,77.323,77.113,77.303,0.09079
2024.01.10 10:20:00,77.293,77.493,77.288,77.428,0.10069
2024.01.10 10:25:00,77.448,77.453,77.373,77.393,0.05799
2024.01.10 10:30:00,77.383,77.423,77.258,77.328,0.06858
2024.01.10 10:35:00,77.323,77.473,77.313,77.473,0.04873
2024.01.10 10:40:00,77.453,77.573,77.413,77.533,0.06448
2024.01.10 10:45:00,77.523,77.673,77.513,77.623,0.07088
2024.01.10 10:50:00,77.618,77.663,77.593,77.618,0.04395
2024.01.10 10:55:00,77.613,77.653,77.493,77.558,0.0613
2024.01.10 11:00:00,77.563,77.643,77.518,77.543,0.04841
2024.01.10 11:05:00,77.543,77.553,77.493,77.523,0.0473
2024.01.10 11:10:00,77.533,77.613,77.508,77.603,0.03801
2024.01.10 11:15:00,77.593,77.653,77.583,77.618,0.02897
2024.01.10 11:20:00,77.623,77.693,77.598,77.608,0.04681
2024.01.10 11:25:00,77.613,77.718,77.593,77.703,0.04312
2024.01.10 11:30:00,77.698,77.763,77.693,77.753,0.04035
2024.01.10 11:35:00,77.758,77.803,77.723,77.753,0.04288
2024.01.10 11:40:00,77.743,77.753,77.683,77.688,0.02662
2024.01.10 11:45:00,77.683,77.743,77.673,77.743,0.02749
2024.01.10 11:50:00,77.733,77.803,77.693,77.783,0.04149
2024.01.10 11:55:00,77.773,77.803,77.763,77.793,0.03349
2024.01.10 12:00:00,77.797,77.808,77.658,77.683,0.05563
2024.01.10 12:05:00,77.688,77.733,77.638,77.733,0.04818
2024.01.10 12:10:00,77.738,77.753,77.703,77.713,0.03342
2024.01.10 12:15:00,77.718,77.738,77.673,77.733,0.04681
2024.01.10 12:20:00,77.738,77.933,77.728,77.888,0.07075
2024.01.10 12:25:00,77.893,77.893,77.813,77.873,0.05905
2024.01.10 12:30:00,77.868,77.993,77.858,77.933,0.05918
2024.01.10 12:35:00,77.928,77.943,77.853,77.863,0.06181
2024.01.10 12:40:00,77.868,77.953,77.863,77.933,0.05914
2024.01.10 12:45:00,77.923,77.923,77.853,77.903,0.04255
2024.01.10 12:50:00,77.908,77.983,77.883,77.973,0.04576
2024.01.10 12:55:00,77.963,78.378,77.953,78.333,0.13372
2024.01.10 13:00:00,78.328,78.653,78.328,78.568,0.24775
2024.01.10 13:05:00,78.563,78.563,78.233,78.383,0.15826
2024.01.10 13:10:00,78.388,78.403,78.168,78.188,0.14265
2024.01.10 13:15:00,78.193,78.313,78.193,78.253,0.11307
2024.01.10 13:20:00,78.248,78.423,78.248,78.373,0.12163
2024.01.10 13:25:00,78.378,78.453,78.373,78.423,0.11031
2024.01.10 13:30:00,78.428,78.573,78.383,78.573,0.1122
2024.01.10 13:35:00,78.593,78.623,78.378,78.458,0.15754
2024.01.10 13:40:00,78.463,78.578,78.428,78.563,0.12951
2024.01.10 13:45:00,78.568,78.758,78.518,78.553,0.13124
2024.01.10 13:50:00,78.558,78.663,78.513,78.603,0.10876
2024.01.10 13:55:00,78.583,78.633,78.543,78.603,0.08103
2024.01.10 14:00:00,78.608,78.653,78.503,78.538,0.18701
2024.01.10 14:05:00,78.533,78.558,78.133,78.293,0.24264
2024.01.10 14:10:00,78.288,78.293,78.143,78.153,0.17087
2024.01.10 14:15:00,78.143,78.228,78.083,78.208,0.15784
2024.01.10 14:20:00,78.213,78.328,78.178,78.288,0.13167
2024.01.10 14:25:00,78.293,78.418,78.283,78.398,0.12408
2024.01.10 14:30:00,78.403,78.487,78.233,78.463,0.21513
2024.01.10 14:35:00,78.458,78.503,78.293,78.293,0.18226
2024.01.10 14:40:00,78.298,78.423,78.268,78.413,0.1649
2024.01.10 14:45:00,78.418,78.588,78.398,78.523,0.15749
2024.01.10 14:50:00,78.513,78.533,78.478,78.488,0.11058
2024.01.10 14:55:00,78.503,78.513,78.388,78.398,0.13069
2024.01.10 15:00:00,78.393,78.438,78.333,78.398,0.15124
2024.01.10 15:05:00,78.403,78.703,78.403,78.623,0.18355
2024.01.10 15:10:00,78.633,78.673,78.488,78.543,0.16416
2024.01.10 15:15:00,78.548,78.558,78.268,78.318,0.15536
2024.01.10 15:20:00,78.323,78.428,78.303,78.343,0.12883
2024.01.10 15:25:00,78.338,78.388,78.283,78.353,0.09217
2024.01.10 15:30:00,78.303,78.303,77.778,78.088,0.38119
2024.01.10 15:35:00,78.083,78.273,77.973,78.008,0.25256
2024.01.10 15:40:00,78.013,78.093,77.853,77.853,0.21058
2024.01.10 15:45:00,77.848,77.868,77.603,77.718,0.23399
2024.01.10 15:50:00,77.713,77.773,77.443,77.623,0.23471
2024.01.10 15:55:00,77.613,77.623,77.393,77.458,0.16381
2024.01.10 16:00:00,77.453,77.483,77.223,77.473,0.2064
2024.01.10 16:05:00,77.458,77.603,77.433,77.488,0.1534
2024.01.10 16:10:00,77.483,77.493,77.283,77.323,0.14664
2024.01.10 16:15:00,77.318,77.423,77.213,77.373,0.16188
2024.01.10 16:20:00,77.383,77.568,77.308,77.553,0.17
2024.01.10 16:25:00,77.533,77.553,77.313,77.443,0.23286
2024.01.10 16:30:00,77.428,77.613,77.398,77.568,0.1764
2024.01.10 16:35:00,77.563,77.698,77.397,77.403,0.14034
2024.01.10 16:40:00,77.408,77.593,77.368,77.583,0.1504
2024.01.10 16:45:00,77.593,77.623,77.477,77.563,0.09775
2024.01.10 16:50:00,77.568,77.673,77.528,77.613,0.09854
2024.01.10 16:55:00,77.608,77.743,77.423,77.458,0.13333
2024.01.10 17:00:00,77.453,77.528,77.413,77.513,0.16347
2024.01.10 17:05:00,77.508,77.553,77.398,77.438,0.15439
2024.01.10 17:10:00,77.433,77.453,77.308,77.343,0.10763
2024.01.10 17:15:00,77.333,77.333,77.083,77.098,0.15194
2024.01.10 17:20:00,77.093,77.093,76.943,77.043,0.14045
2024.01.10 17:25:00,77.048,77.068,76.833,76.873,0.09911
2024.01.10 17:30:00,76.863,76.878,76.793,76.798,0.093
2024.01.10 17:35:00,76.793,76.903,76.753,76.823,0.12747
2024.01.10 17:40:00,76.813,76.813,76.673,76.733,0.10618
2024.01.10 17:45:00,76.738,76.803,76.543,76.568,0.1345
2024.01.10 17:50:00,76.563,76.633,76.483,76.618,0.12778
2024.01.10 17:55:00,76.623,76.623,76.483,76.553,0.108
2024.01.10 18:00:00,76.563,76.743,76.463,76.743,0.14644
2024.01.10 18:05:00,76.733,76.833,76.643,76.653,0.09849
2024.01.10 18:10:00,76.643,76.693,76.533,76.643,0.09079
2024.01.10 18:15:00,76.633,76.733,76.573,76.593,0.10032
2024.01.10 18:20:00,76.588,76.593,76.473,76.513,0.09052
2024.01.10 18:25:00,76.503,76.628,76.483,76.613,0.10184
2024.01.10 18:30:00,76.608,76.608,76.453,76.458,0.0854
2024.01.10 18:35:00,76.453,76.643,76.423,76.618,0.11503
2024.01.10 18:40:00,76.623,76.748,76.613,76.713,0.07931
2024.01.10 18:45:00,76.708,76.723,76.593,76.713,0.07433
2024.01.10 18:50:00,76.713,76.778,76.698,76.773,0.05075
2024.01.10 18:55:00,76.783,76.803,76.743,76.773,0.06006
