Time (UTC),Open,High,Low,Close,Volume 
2024.01.02 03:45:00,78.303,78.308,78.283,78.288,0.00157
2024.01.02 03:50:00,78.283,78.293,78.228,78.238,0.00218
2024.01.02 03:55:00,78.233,78.283,78.233,78.273,0.00136
2024.01.02 04:00:00,78.268,78.268,78.203,78.213,0.00194
2024.01.02 04:05:00,78.208,78.268,78.208,78.258,0.00095
2024.01.02 04:10:00,78.238,78.273,78.238,78.258,0.00068
2024.01.02 04:15:00,78.263,78.263,78.233,78.238,0.00078
2024.01.02 04:20:00,78.233,78.268,78.213,78.223,0.0014
2024.01.02 04:25:00,78.213,78.238,78.193,78.223,0.00189
2024.01.02 04:30:00,78.218,78.243,78.208,78.218,0.00114
2024.01.02 04:35:00,78.213,78.258,78.213,78.258,0.00106
2024.01.02 04:40:00,78.268,78.278,78.253,78.273,0.00097
2024.01.02 04:45:00,78.268,78.303,78.253,78.298,0.00164
2024.01.02 04:50:00,78.303,78.323,78.303,78.318,0.00072
2024.01.02 04:55:00,78.323,78.373,78.313,78.363,0.00309
2024.01.02 05:00:00,78.373,78.408,78.373,78.403,0.00164
2024.01.02 05:05:00,78.398,78.408,78.393,78.403,0.00057
2024.01.02 05:10:00,78.398,78.428,78.398,78.423,0.00164
2024.01.02 05:15:00,78.418,78.428,78.408,78.413,0.00224
2024.01.02 05:20:00,78.408,78.413,78.393,78.398,0.00117
2024.01.02 05:25:00,78.393,78.413,78.383,78.388,0.00144
2024.01.02 05:30:00,78.393,78.413,78.383,78.398,0.00605
2024.01.02 05:35:00,78.408,78.408,78.383,78.393,0.00332
2024.01.02 05:40:00,78.383,78.383,78.303,78.363,0.00459
2024.01.02 05:45:00,78.368,78.418,78.348,78.358,0.00358
2024.01.02 05:50:00,78.363,78.393,78.358,78.373,0.00164
2024.01.02 05:55:00,78.378,78.518,78.368,78.503,0.00445
2024.01.02 06:00:00,78.508,78.533,78.433,78.458,0.00508
2024.01.02 06:05:00,78.453,78.498,78.438,78.468,0.004
2024.01.02 06:10:00,78.473,78.573,78.473,78.548,0.0037
2024.01.02 06:15:00,78.543,78.558,78.498,78.518,0.00434
2024.01.02 06:20:00,78.533,78.538,78.513,78.528,0.00222
2024.01.02 06:25:00,78.538,78.588,78.533,78.578,0.00251
2024.01.02 06:30:00,78.573,78.588,78.563,78.563,0.00398
2024.01.02 06:35:00,78.528,78.553,78.503,78.528,0.00349
2024.01.02 06:40:00,78.533,78.603,78.528,78.573,0.00385
2024.01.02 06:45:00,78.583,78.613,78.563,78.568,0.00389
2024.01.02 06:50:00,78.558,78.598,78.538,78.548,0.00737
2024.01.02 06:55:00,78.558,78.588,78.503,78.543,0.00734
2024.01.02 07:00:00,78.538,78.563,78.488,78.508,0.00511
2024.01.02 07:05:00,78.513,78.513,78.483,78.488,0.00266
2024.01.02 07:10:00,78.493,78.493,78.413,78.438,0.00493
2024.01.02 07:15:00,78.433,78.488,78.408,78.433,0.00457
2024.01.02 07:20:00,78.443,78.443,78.383,78.433,0.00445
2024.01.02 07:25:00,78.443,78.513,78.443,78.508,0.00349
2024.01.02 07:30:00,78.513,78.543,78.403,78.408,0.0072
2024.01.02 07:35:00,78.403,78.423,78.293,78.348,0.00737
2024.01.02 07:40:00,78.353,78.378,78.233,78.258,0.00981
2024.01.02 07:45:00,78.248,78.308,78.228,78.283,0.00644
2024.01.02 07:50:00,78.288,78.303,78.243,78.253,0.0044
2024.01.02 07:55:00,78.243,78.318,78.243,78.268,0.00634
2024.01.02 08:00:00,78.273,78.473,78.268,78.408,0.01631
2024.01.02 08:05:00,78.398,78.403,78.153,78.258,0.01747
2024.01.02 08:10:00,78.243,78.248,78.123,78.193,0.02086
2024.01.02 08:15:00,78.183,78.183,78.128,78.143,0.00733
2024.01.02 08:20:00,78.163,78.228,78.023,78.208,0.01477
2024.01.02 08:25:00,78.198,78.208,78.023,78.148,0.03921
2024.01.02 08:30:00,78.143,78.233,78.013,78.233,0.0246
2024.01.02 08:35:00,78.223,78.268,78.183,78.228,0.01002
2024.01.02 08:40:00,78.233,78.363,78.173,78.303,0.01051
2024.01.02 08:45:00,78.308,78.418,78.303,78.383,0.01294
2024.01.02 08:50:00,78.388,78.473,78.353,78.448,0.00963
2024.01.02 08:55:00,78.443,78.513,78.413,78.448,0.00966
2024.01.02 09:00:00,78.438,78.523,78.383,78.468,0.02304
2024.01.02 09:05:00,78.473,78.503,78.383,78.443,0.01091
2024.01.02 09:10:00,78.448,78.503,78.283,78.323,0.01256
2024.01.02 09:15:00,78.318,78.403,78.293,78.403,0.01253
2024.01.02 09:20:00,78.393,78.658,78.383,78.613,0.01667
2024.01.02 09:25:00,78.618,78.673,78.583,78.608,0.01223
2024.01.02 09:30:00,78.593,78.673,78.593,78.648,0.0095
2024.01.02 09:35:00,78.643,78.653,78.508,78.553,0.01183
2024.01.02 09:40:00,78.558,78.568,78.433,78.463,0.01108
2024.01.02 09:45:00,78.473,78.563,78.363,78.563,0.01457
2024.01.02 09:50:00,78.578,78.673,78.568,78.663,0.01203
2024.01.02 09:55:00,78.653,78.673,78.538,78.618,0.01134
2024.01.02 10:00:00,78.628,78.863,78.603,78.793,0.01502
2024.01.02 10:05:00,78.803,78.956,78.753,78.938,0.01513
2024.01.02 10:10:00,78.943,78.993,78.918,78.933,0.01277
2024.01.02 10:15:00,78.933,78.943,78.853,78.853,0.00938
2024.01.02 10:20:00,78.863,78.883,78.778,78.793,0.01071
2024.01.02 10:25:00,78.788,78.833,78.773,78.803,0.00899
2024.01.02 10:30:00,78.813,78.923,78.773,78.808,0.01255
2024.01.02 10:35:00,78.803,78.858,78.783,78.828,0.00724
2024.01.02 10:40:00,78.833,78.963,78.813,78.943,0.01022
2024.01.02 10:45:00,78.938,79.008,78.918,78.943,0.00613
2024.01.02 10:50:00,78.953,78.973,78.893,78.918,0.00752
2024.01.02 10:55:00,78.913,79.003,78.913,78.988,0.00756
2024.01.02 11:00:00,78.978,79.043,78.883,78.963,0.01229
2024.01.02 11:05:00,78.958,78.958,78.823,78.863,0.0081
2024.01.02 11:10:00,78.853,78.903,78.703,78.733,0.01539
2024.01.02 11:15:00,78.743,78.773,78.688,78.743,0.01306
2024.01.02 11:20:00,78.738,78.823,78.718,78.783,0.00964
2024.01.02 11:25:00,78.773,78.788,78.673,78.713,0.00875
2024.01.02 11:30:00,78.708,78.713,78.548,78.563,0.01573
2024.01.02 11:35:00,78.558,78.648,78.513,78.623,0.0162
2024.01.02 11:40:00,78.633,78.693,78.583,78.663,0.00924
2024.01.02 11:45:00,78.668,78.723,78.653,78.683,0.01276
2024.01.02 11:50:00,78.678,78.713,78.603,78.623,0.01209
2024.01.02 11:55:00,78.618,78.743,78.618,78.713,0.01121
2024.01.02 12:00:00,78.718,78.743,78.633,78.663,0.01259
2024.01.02 12:05:00,78.656,78.848,78.643,78.833,0.01742
2024.01.02 12:10:00,78.823,78.868,78.803,78.863,0.0159
2024.01.02 12:15:00,78.873,78.883,78.796,78.833,0.01373
2024.01.02 12:20:00,78.823,78.833,78.783,78.833,0.01158
2024.01.02 12:25:00,78.823,78.883,78.723,78.763,0.0142
2024.01.02 12:30:00,78.768,78.798,78.543,78.583,0.01822
2024.01.02 12:35:00,78.543,78.553,78.453,78.458,0.01401
2024.01.02 12:40:00,78.453,78.478,78.363,78.413,0.01646
2024.01.02 12:45:00,78.418,78.473,78.403,78.418,0.01606
2024.01.02 12:50:00,78.413,78.668,78.403,78.663,0.01327
2024.01.02 12:55:00,78.653,78.663,78.523,78.563,0.01342
2024.01.02 13:00:00,78.573,78.963,78.528,78.583,0.0538
2024.01.02 13:05:00,78.593,78.633,78.373,78.398,0.03374
2024.01.02 13:10:00,78.403,78.538,78.343,78.503,0.0326
2024.01.02 13:15:00,78.513,78.603,78.493,78.548,0.02654
2024.01.02 13:20:00,78.553,78.673,78.553,78.623,0.01649
2024.01.02 13:25:00,78.618,78.683,78.483,78.503,0.03013
2024.01.02 13:30:00,78.508,78.763,78.463,78.683,0.03103
2024.01.02 13:35:00,78.673,78.693,78.593,78.693,0.02139
2024.01.02 13:40:00,78.703,78.808,78.663,78.758,0.02941
2024.01.02 13:45:00,78.763,78.788,78.648,78.713,0.02084
2024.01.02 13:50:00,78.718,78.803,78.713,78.763,0.02388
2024.01.02 13:55:00,78.753,79.013,78.753,78.898,0.02684
2024.01.02 14:00:00,78.893,78.938,78.283,78.323,0.06255
2024.01.02 14:05:00,78.308,78.383,78.003,78.038,0.05097
2024.01.02 14:10:00,78.033,78.253,78.013,78.208,0.04321
2024.01.02 14:15:00,78.213,78.258,78.088,78.183,0.03547
2024.01.02 14:20:00,78.188,78.223,77.703,77.793,0.0397
2024.01.02 14:25:00,77.783,77.883,77.753,77.773,0.03684
2024.01.02 14:30:00,77.748,77.748,77.343,77.383,0.05492
2024.01.02 14:35:00,77.378,77.478,77.193,77.238,0.06651
2024.01.02 14:40:00,77.233,77.288,76.973,77.223,0.07362
2024.01.02 14:45:00,77.238,77.313,76.983,77.048,0.05774
2024.01.02 14:50:00,77.053,77.223,76.883,76.933,0.0499
2024.01.02 14:55:00,76.928,77.218,76.913,77.203,0.05423
2024.01.02 15:00:00,77.208,77.333,77.128,77.274,0.04733
2024.01.02 15:05:00,77.273,77.303,77.093,77.123,0.04312
2024.01.02 15:10:00,77.113,77.183,76.983,77.138,0.04048
2024.01.02 15:15:00,77.133,77.228,76.973,77.188,0.04548
2024.01.02 15:20:00,77.193,77.333,77.124,77.173,0.04082
2024.01.02 15:25:00,77.168,77.283,77.123,77.253,0.03497
2024.01.02 15:30:00,77.263,77.263,77.043,77.148,0.03352
2024.01.02 15:35:00,77.153,77.453,77.124,77.443,0.04543
2024.01.02 15:40:00,77.433,77.633,77.393,77.418,0.04717
2024.01.02 15:45:00,77.413,77.458,77.073,77.083,0.03833
2024.01.02 15:50:00,77.078,77.123,76.923,76.963,0.04212
2024.01.02 15:55:00,76.953,77.083,76.943,77.033,0.03281
2024.01.02 16:00:00,77.028,77.223,77.008,77.128,0.04131
2024.01.02 16:05:00,77.133,77.223,76.963,77.098,0.04202
2024.01.02 16:10:00,77.093,77.093,76.503,76.638,0.0625
2024.01.02 16:15:00,76.643,76.643,76.288,76.323,0.05083
2024.01.02 16:20:00,76.318,76.453,76.248,76.313,0.05657
2024.01.02 16:25:00,76.303,76.353,76.113,76.128,0.05516
2024.01.02 16:30:00,76.133,76.173,76.033,76.103,0.0363
2024.01.02 16:35:00,76.098,76.148,75.863,75.883,0.03204
2024.01.02 16:40:00,75.878,76.158,75.868,76.133,0.03271
2024.01.02 16:45:00,76.143,76.353,76.133,76.313,0.03278
2024.01.02 16:50:00,76.308,76.308,76.158,76.178,0.02974
2024.01.02 16:55:00,76.173,76.358,76.063,76.348,0.03026
2024.01.02 17:00:00,76.343,76.453,76.288,76.323,0.02918
2024.01.02 17:05:00,76.328,76.373,76.188,76.296,0.02571
2024.01.02 17:10:00,76.303,76.413,76.283,76.296,0.02215
2024.01.02 17:15:00,76.288,76.383,76.233,76.273,0.01845
2024.01.02 17:20:00,76.283,76.313,76.113,76.113,0.02596
2024.01.02 17:25:00,76.128,76.343,76.103,76.288,0.0212
2024.01.02 17:30:00,76.296,76.373,76.233,76.363,0.02491
2024.01.02 17:35:00,76.373,76.413,76.218,76.323,0.02235
2024.01.02 17:40:00,76.328,76.478,76.323,76.453,0.02139
2024.01.02 17:45:00,76.463,76.628,76.398,76.593,0.0262
2024.01.02 17:50:00,76.598,76.798,76.578,76.788,0.02364
2024.01.02 17:55:00,76.793,76.843,76.693,76.703,0.02325
2024.01.02 18:00:00,76.693,76.703,76.568,76.673,0.01915
2024.01.02 18:05:00,76.668,76.743,76.588,76.683,0.02047
2024.01.02 18:10:00,76.688,76.703,76.513,76.583,0.02399
2024.01.02 18:15:00,76.588,76.643,76.523,76.543,0.01904
2024.01.02 18:20:00,76.553,76.623,76.463,76.493,0.0196
2024.01.02 18:25:00,76.488,76.488,76.263,76.308,0.02702
2024.01.02 18:30:00,76.318,76.433,76.253,76.288,0.02304
2024.01.02 18:35:00,76.298,76.378,75.983,76.043,0.03175
2024.01.02 18:40:00,76.048,76.073,75.903,75.938,0.02436
2024.01.02 18:45:00,75.958,76.013,75.883,75.903,0.02848
2024.01.02 18:50:00,75.893,76.013,75.843,75.903,0.0298
2024.01.02 18:55:00,75.898,75.943,75.753,75.766,0.02227
2024.01.02 19:00:00,75.763,75.823,75.648,75.728,0.02896
2024.01.02 19:05:00,75.733,75.783,75.583,75.643,0.02547
2024.01.02 19:10:00,75.638,76.013,75.608,75.863,0.03081
2024.01.02 19:15:00,75.868,75.948,75.753,75.763,0.02948
2024.01.02 19:20:00,75.768,75.973,75.763,75.923,0.02974
2024.01.02 19:25:00,75.928,76.008,75.803,75.873,0.05959
2024.01.02 19:30:00,75.874,76.093,75.874,75.983,0.01566
2024.01.02 19:35:00,75.993,76.043,75.983,76.028,0.00765
2024.01.02 19:40:00,76.023,76.053,75.983,76.048,0.00866
2024.01.02 19:45:00,76.053,76.073,76.033,76.043,0.00768
2024.01.02 19:50:00,76.038,76.043,76.008,76.023,0.00369
2024.01.02 19:55:00,76.018,76.033,75.983,76.013,0.00383
2024.01.02 20:00:00,76.018,76.133,75.993,76.133,0.00469
2024.01.02 20:05:00,76.123,76.123,76.063,76.098,0.009
2024.01.02 20:10:00,76.103,76.113,76.023,76.038,0.00673
2024.01.02 20:15:00,76.033,76.103,76.023,76.038,0.00765
2024.01.02 20:20:00,76.033,76.093,76.028,76.093,0.00457
2024.01.02 20:25:00,76.088,76.108,76.023,76.088,0.00844
2024.01.02 20:30:00,76.083,76.093,76.023,76.058,0.00639
2024.01.02 20:35:00,76.053,76.058,75.913,75.923,0.00516
2024.01.02 20:40:00,75.918,75.943,75.908,75.943,0.00511
2024.01.02 20:45:00,75.953,75.983,75.923,75.948,0.00844
2024.01.02 20:50:00,75.953,75.978,75.893,75.903,0.00547
2024.01.02 20:55:00,75.913,75.948,75.888,75.888,0.00599
2024.01.02 21:00:00,75.865,75.954,75.84,75.935,0.01355
2024.01.02 21:05:00,75.945,75.97,75.914,75.934,0.00757
2024.01.02 21:10:00,75.935,76.005,75.924,75.935,0.01076
2024.01.02 21:15:00,75.93,75.975,75.905,75.945,0.00816
2024.01.02 21:20:00,75.954,75.955,75.93,75.94,0.0019
2024.01.02 21:25:00,75.955,76.025,75.955,76.024,0.00727
2024.01.02 21:30:00,76.02,76.025,75.975,75.985,0.00432
2024.01.02 21:35:00,75.984,75.995,75.975,75.995,0.00437
2024.01.02 21:40:00,75.994,76.005,75.97,75.995,0.00313
2024.01.02 21:45:00,76.005,76.005,75.965,75.995,0.00437
2024.01.02 21:50:00,76,76.014,75.954,75.965,0.007
2024.01.02 21:55:00,75.975,75.985,75.915,75.925,0.00778
2024.01.03 01:00:00,76.013,76.118,75.928,76.098,0.01257
2024.01.03 01:05:00,76.103,76.168,76.053,76.148,0.00657
2024.01.03 01:10:00,76.153,76.158,75.868,75.923,0.01053
2024.01.03 01:15:00,75.918,75.918,75.798,75.908,0.01192
2024.01.03 01:20:00,75.918,75.923,75.833,75.883,0.01099
2024.01.03 01:25:00,75.888,75.888,75.783,75.798,0.02096
2024.01.03 01:30:00,75.803,75.898,75.783,75.828,0.00896
2024.01.03 01:35:00,75.818,75.853,75.803,75.803,0.00523
2024.01.03 01:40:00,75.793,75.878,75.788,75.878,0.00347
2024.01.03 01:45:00,75.873,75.938,75.858,75.893,0.00419
2024.01.03 01:50:00,75.898,75.943,75.878,75.898,0.00424
2024.01.03 01:55:00,75.893,75.903,75.778,75.793,0.00507
2024.01.03 02:00:00,75.788,75.868,75.768,75.868,0.00597
2024.01.03 02:05:00,75.858,75.893,75.793,75.888,0.00304
2024.01.03 02:10:00,75.883,75.883,75.853,75.858,0.0021
2024.01.03 02:15:00,75.853,75.853,75.843,75.843,0.00949
2024.01.03 02:20:00,75.848,75.873,75.843,75.863,0.00553
2024.01.03 02:25:00,75.868,75.883,75.863,75.883,0.00052
2024.01.03 02:30:00,75.888,75.893,75.843,75.848,0.00756
2024.01.03 02:35:00,75.853,75.863,75.843,75.848,0.00749
2024.01.03 02:40:00,75.843,75.883,75.843,75.853,0.0022
2024.01.03 02:45:00,75.858,75.888,75.858,75.868,0.00167
2024.01.03 02:50:00,75.863,75.898,75.863,75.863,0.00241
2024.01.03 02:55:00,75.873,75.878,75.863,75.868,0.00217
2024.01.03 03:00:00,75.873,75.933,75.863,75.933,0.00203
2024.01.03 03:05:00,75.928,75.928,75.803,75.813,0.00259
2024.01.03 03:10:00,75.808,75.833,75.803,75.823,0.00338
2024.01.03 03:15:00,75.818,75.848,75.803,75.843,0.00123
2024.01.03 03:20:00,75.853,75.858,75.783,75.793,0.00734
2024.01.03 03:25:00,75.788,75.798,75.753,75.758,0.00646
2024.01.03 03:30:00,75.763,75.823,75.758,75.818,0.00194
2024.01.03 03:35:00,75.813,75.813,75.773,75.798,0.00213
2024.01.03 03:40:00,75.813,75.853,75.808,75.853,0.00131
2024.01.03 03:45:00,75.863,75.888,75.843,75.868,0.00129
2024.01.03 03:50:00,75.873,75.873,75.848,75.863,0.00143
2024.01.03 03:55:00,75.858,75.863,75.824,75.824,0.00247
2024.01.03 04:00:00,75.848,75.853,75.843,75.848,0.00119
2024.01.03 04:05:00,75.843,75.853,75.838,75.843,0.00083
2024.01.03 04:10:00,75.838,75.843,75.833,75.833,0.00112
2024.01.03 04:15:00,75.828,75.853,75.808,75.848,0.00113
2024.01.03 04:20:00,75.863,75.863,75.824,75.848,0.00095
2024.01.03 04:25:00,75.843,75.848,75.843,75.848,0.00049
2024.01.03 04:30:00,75.853,75.863,75.834,75.858,0.00056
2024.01.03 04:35:00,75.853,75.863,75.848,75.858,0.00102
2024.01.03 04:40:00,75.853,75.858,75.843,75.848,0.00085
2024.01.03 04:45:00,75.843,75.843,75.833,75.833,0.0003
2024.01.03 04:50:00,75.838,75.843,75.818,75.818,0.00055
2024.01.03 04:55:00,75.813,75.843,75.808,75.828,0.00175
2024.01.03 05:00:00,75.823,75.833,75.798,75.833,0.00222
2024.01.03 05:05:00,75.828,75.833,75.813,75.813,0.00131
2024.01.03 05:10:00,75.803,75.803,75.773,75.778,0.00236
2024.01.03 05:15:00,75.783,75.788,75.778,75.783,0.00155
2024.01.03 05:20:00,75.778,75.793,75.764,75.793,0.00089
2024.01.03 05:25:00,75.808,75.808,75.603,75.603,0.00195
2024.01.03 05:30:00,75.623,75.663,75.583,75.658,0.00966
2024.01.03 05:35:00,75.663,75.723,75.663,75.708,0.00388
2024.01.03 05:40:00,75.713,75.723,75.658,75.713,0.00505
2024.01.03 05:45:00,75.708,75.733,75.663,75.713,0.00404
2024.01.03 05:50:00,75.718,75.728,75.693,75.698,0.00511
2024.01.03 05:55:00,75.693,75.813,75.693,75.808,0.00661
2024.01.03 06:00:00,75.813,75.813,75.768,75.778,0.00308
2024.01.03 06:05:00,75.768,75.798,75.728,75.768,0.00264
2024.01.03 06:10:00,75.773,75.778,75.688,75.743,0.00443
2024.01.03 06:15:00,75.748,76.093,75.748,75.933,0.01859
2024.01.03 06:20:00,75.928,75.938,75.878,75.908,0.00532
2024.01.03 06:25:00,75.918,76.003,75.898,75.978,0.00824
2024.01.03 06:30:00,75.973,75.988,75.878,75.888,0.00444
2024.01.03 06:35:00,75.893,75.893,75.833,75.893,0.00492
2024.01.03 06:40:00,75.888,75.928,75.883,75.903,0.00193
2024.01.03 06:45:00,75.868,75.908,75.863,75.873,0.00646
2024.01.03 06:50:00,75.878,75.918,75.863,75.918,0.00643
2024.01.03 06:55:00,75.913,75.978,75.888,75.938,0.00489
2024.01.03 07:00:00,75.928,75.938,75.893,75.928,0.00458
2024.01.03 07:05:00,75.913,75.913,75.813,75.863,0.00483
2024.01.03 07:10:00,75.858,75.943,75.858,75.918,0.00387
2024.01.03 07:15:00,75.908,75.918,75.798,75.853,0.00456
2024.01.03 07:20:00,75.848,75.913,75.833,75.913,0.00475
2024.01.03 07:25:00,75.898,75.908,75.823,75.828,0.00735
2024.01.03 07:30:00,75.833,75.863,75.793,75.863,0.00548
2024.01.03 07:35:00,75.858,75.858,75.783,75.833,0.0053
2024.01.03 07:40:00,75.838,75.838,75.788,75.793,0.00309
2024.01.03 07:45:00,75.798,75.823,75.758,75.773,0.00647
2024.01.03 07:50:00,75.763,75.793,75.658,75.658,0.00596
2024.01.03 07:55:00,75.653,75.678,75.583,75.593,0.00859
2024.01.03 08:00:00,75.588,75.623,75.538,75.558,0.01142
2024.01.03 08:05:00,75.553,75.613,75.546,75.563,0.00922
2024.01.03 08:10:00,75.553,75.553,75.408,75.493,0.01739
2024.01.03 08:15:00,75.473,75.498,75.398,75.406,0.00974
2024.01.03 08:20:00,75.403,75.443,75.303,75.373,0.02092
2024.01.03 08:25:00,75.388,75.433,75.173,75.283,0.03504
2024.01.03 08:30:00,75.293,75.503,75.283,75.483,0.02625
2024.01.03 08:35:00,75.478,75.533,75.383,75.453,0.01901
2024.01.03 08:40:00,75.458,75.463,75.283,75.373,0.01772
2024.01.03 08:45:00,75.383,75.563,75.368,75.503,0.02015
2024.01.03 08:50:00,75.513,75.603,75.468,75.553,0.0176
2024.01.03 08:55:00,75.543,75.553,75.383,75.478,0.01889
2024.01.03 09:00:00,75.473,75.473,75.208,75.363,0.02251
2024.01.03 09:05:00,75.373,75.393,75.263,75.266,0.02054
2024.01.03 09:10:00,75.263,75.333,75.113,75.128,0.01835
2024.01.03 09:15:00,75.133,75.133,75.033,75.083,0.01498
2024.01.03 09:20:00,75.073,75.103,74.873,74.873,0.01584
2024.01.03 09:25:00,74.863,75.008,74.773,74.993,0.02321
2024.01.03 09:30:00,74.983,75.303,74.983,75.293,0.02337
2024.01.03 09:35:00,75.283,75.673,75.273,75.668,0.02685
2024.01.03 09:40:00,75.663,75.678,75.388,75.398,0.02597
2024.01.03 09:45:00,75.408,75.498,75.398,75.468,0.01681
2024.01.03 09:50:00,75.473,75.718,75.468,75.593,0.02481
2024.01.03 09:55:00,75.598,75.613,75.413,75.493,0.01695
2024.01.03 10:00:00,75.478,75.698,75.433,75.688,0.02083
2024.01.03 10:05:00,75.673,75.683,75.463,75.563,0.02263
2024.01.03 10:10:00,75.553,75.563,75.353,75.513,0.02132
2024.01.03 10:15:00,75.518,75.633,75.403,75.618,0.01501
2024.01.03 10:20:00,75.623,75.743,75.583,75.673,0.02423
2024.01.03 10:25:00,75.678,75.693,75.583,75.583,0.01491
2024.01.03 10:30:00,75.593,75.668,75.486,75.663,0.01823
2024.01.03 10:35:00,75.668,75.673,75.538,75.603,0.0168
2024.01.03 10:40:00,75.598,75.733,75.576,75.733,0.01667
2024.01.03 10:45:00,75.728,75.743,75.503,75.553,0.02003
2024.01.03 10:50:00,75.548,75.663,75.523,75.608,0.01113
2024.01.03 10:55:00,75.603,75.603,75.398,75.413,0.01304
2024.01.03 11:00:00,75.426,75.618,75.426,75.583,0.01603
2024.01.03 11:05:00,75.578,75.773,75.573,75.713,0.0199
2024.01.03 11:10:00,75.703,75.873,75.693,75.843,0.01444
2024.01.03 11:15:00,75.848,75.903,75.833,75.863,0.01468
2024.01.03 11:20:00,75.868,75.878,75.823,75.863,0.009
2024.01.03 11:25:00,75.873,75.933,75.823,75.823,0.00755
2024.01.03 11:30:00,75.828,75.918,75.758,75.893,0.00881
2024.01.03 11:35:00,75.903,75.943,75.853,75.863,0.00958
2024.01.03 11:40:00,75.873,75.973,75.843,75.933,0.0141
2024.01.03 11:45:00,75.923,75.923,75.823,75.833,0.01005
2024.01.03 11:50:00,75.828,75.973,75.803,75.973,0.01022
2024.01.03 11:55:00,75.968,76.083,75.964,76.058,0.0196
2024.01.03 12:00:00,76.053,76.128,75.968,76.063,0.01526
2024.01.03 12:05:00,76.083,76.113,76.008,76.023,0.02068
2024.01.03 12:10:00,76.033,76.108,75.983,76.083,0.01332
2024.01.03 12:15:00,76.073,76.093,75.933,75.943,0.01369
2024.01.03 12:20:00,75.948,76.008,75.913,75.973,0.0083
2024.01.03 12:25:00,75.983,76.068,75.956,76.013,0.00988
2024.01.03 12:30:00,76.018,76.473,75.993,76.428,0.01631
2024.01.03 12:35:00,76.453,76.644,76.353,76.473,0.05536
2024.01.03 12:40:00,76.453,76.553,76.393,76.463,0.02455
2024.01.03 12:45:00,76.458,76.668,76.433,76.513,0.02417
2024.01.03 12:50:00,76.508,76.573,76.483,76.518,0.0144
2024.01.03 12:55:00,76.513,76.653,76.513,76.593,0.01639
2024.01.03 13:00:00,76.588,76.873,76.588,76.823,0.03985
2024.01.03 13:05:00,76.828,76.863,76.683,76.753,0.02964
2024.01.03 13:10:00,76.748,76.753,76.443,76.473,0.02941
2024.01.03 13:15:00,76.478,76.683,76.478,76.603,0.02359
2024.01.03 13:20:00,76.613,76.618,76.443,76.443,0.02234
2024.01.03 13:25:00,76.458,76.503,76.438,76.483,0.01797
2024.01.03 13:30:00,76.483,76.643,76.423,76.613,0.01965
2024.01.03 13:35:00,76.623,76.713,76.573,76.673,0.01871
2024.01.03 13:40:00,76.683,76.683,76.513,76.553,0.01784
2024.01.03 13:45:00,76.558,76.573,76.343,76.368,0.02352
2024.01.03 13:50:00,76.373,76.373,76.203,76.243,0.02661
2024.01.03 13:55:00,76.236,76.343,76.236,76.298,0.01281
2024.01.03 14:00:00,76.283,76.613,76.123,76.563,0.05336
2024.01.03 14:05:00,76.558,76.628,76.393,76.513,0.0375
