Time (UTC),Open,High,Low,Close,Volume 
2024.02.05 00:00:00,2039.485,2040.102,2015.095,2025.345,24.19855
2024.02.06 00:00:00,2025.342,2039.095,2023.155,2035.515,20.93068
2024.02.07 00:00:00,2035.475,2044.795,2030.805,2036.705,22.76835
2024.02.08 00:00:00,2036.685,2038.945,2020.385,2034.485,18.9843
2024.02.09 00:00:00,2034.495,2037.426,2020.542,2025.346,24.55108
2024.02.11 00:00:00,2024.026,2027.202,2023.835,2025.645,0.37214
2024.02.12 00:00:00,2025.665,2027.825,2012.095,2019.195,20.66987
2024.02.13 00:00:00,2019.195,2033.285,1990.332,1991.752,29.69951
2024.02.14 00:00:00,1991.752,1996.325,1984.475,1993.945,25.97171
2024.02.15 00:00:00,1993.975,2008.515,1990.482,2003.695,21.96506
2024.02.16 00:00:00,2003.726,2015.385,1995.305,2013.625,23.47439
2024.02.18 00:00:00,2016.016,2018.406,2012.705,2014.385,0.92008
2024.02.19 00:00:00,2014.335,2023.225,2013.475,2016.395,16.46148
2024.02.20 00:00:00,2016.415,2031.102,2015.272,2024.485,20.85726
2024.02.21 00:00:00,2024.505,2032.585,2020.245,2026.005,22.18857
2024.02.22 00:00:00,2025.995,2034.995,2019.872,2024.995,24.57405
2024.02.23 00:00:00,2025.035,2041.622,2016.295,2035.935,22.33453
2024.02.25 00:00:00,2034.935,2035.252,2033.186,2034.255,0.70283
2024.02.26 00:00:00,2034.285,2037.332,2025.285,2031.572,21.43868
2024.02.27 00:00:00,2031.532,2039.665,2029.022,2030.375,20.74018
2024.02.28 00:00:00,2030.375,2038.115,2024.725,2034.875,19.62884
2024.02.29 00:00:00,2034.925,2050.935,2028.315,2044.565,25.1904
2024.03.01 00:00:00,2044.565,2088.555,2039.265,2083.145,25.02641
2024.03.03 00:00:00,2082.585,2086.495,2082.485,2083.842,0.80282
2024.03.04 00:00:00,2083.825,2120.145,2079.615,2114.785,32.52186
2024.03.05 00:00:00,2114.765,2142.065,2110.695,2128.315,34.06267
2024.03.06 00:00:00,2128.322,2152.435,2123.925,2147.615,31.06815
2024.03.07 00:00:00,2147.595,2165.032,2144.415,2162.185,35.17839
2024.03.08 00:00:00,2162.175,2195.435,2154.215,2179.665,37.74517
2024.03.10 00:00:00,2180.955,2184.085,2177.495,2181.855,1.40685
2024.03.11 00:00:00,2181.905,2189.305,2175.042,2183.875,24.56333
2024.03.12 00:00:00,2183.865,2184.735,2150.845,2157.195,38.97655
2024.03.13 00:00:00,2157.195,2180.075,2156.842,2175.705,33.84449
2024.03.14 00:00:00,2175.705,2177.205,2153.002,2161.865,27.96018
2024.03.15 00:00:00,2161.915,2172.955,2155.465,2156.195,26.61561
2024.03.17 00:00:00,2155.985,2157.125,2152.085,2156.805,0.89482
2024.03.18 00:00:00,2156.785,2163.795,2146.335,2162.345,20.00555
2024.03.19 00:00:00,2162.395,2163.065,2147.375,2157.275,21.5207
2024.03.20 00:00:00,2157.295,2223.305,2149.815,2204.185,31.74805
2024.03.21 00:00:00,2204.215,2212.795,2166.605,2182.025,38.78667
2024.03.22 00:00:00,2182.072,2186.285,2157.302,2165.665,33.43609
2024.03.24 00:00:00,2166.105,2169.115,2165.426,2168.595,1.09035
2024.03.25 00:00:00,2168.655,2181.542,2163.772,2173.176,31.16152
2024.03.26 00:00:00,2173.175,2200.335,2167.825,2179.705,30.6773
2024.03.27 00:00:00,2179.715,2197.805,2173.765,2190.905,23.01522
2024.03.28 00:00:00,2190.905,2237.54,2187.585,2233.402,35.6878
2024.03.31 00:00:00,2240.102,2247.626,2235.302,2246.255,2.78102
2024.04.01 00:00:00,2246.295,2265.955,2228.735,2249.235,37.52609
2024.04.02 00:00:00,2249.215,2288.722,2246.895,2280.185,42.819
2024.04.03 00:00:00,2280.005,2303.045,2265.702,2297.795,46.78219
2024.04.04 00:00:00,2297.855,2305.865,2279.905,2288.985,39.49842
2024.04.05 00:00:00,2289.025,2331.005,2268.032,2331.005,59.17305
2024.04.07 00:00:00,2323.605,2328.835,2304.415,2311.525,3.76735
2024.04.08 00:00:00,2311.615,2354.445,2303.195,2339.105,76.17592
2024.04.09 00:00:00,2339.115,2365.565,2338.092,2355.065,63.13508
2024.04.10 00:00:00,2355.065,2360.342,2319.612,2335.805,53.77749
2024.04.11 00:00:00,2335.875,2379.835,2325.925,2377.085,43.03272
2024.04.12 00:00:00,2377.195,2431.762,2334.065,2345.145,86.08448
2024.04.14 00:00:00,2353.702,2373.332,2347.476,2364.995,6.85136
2024.04.15 00:00:00,2365.025,2392.465,2324.526,2382.205,66.97045
2024.04.16 00:00:00,2382.115,2398.565,2363.215,2382.955,77.49317
2024.04.17 00:00:00,2382.965,2395.775,2355.142,2368.126,61.25071
2024.04.18 00:00:00,2368.156,2393.005,2364.386,2380.135,51.8007
2024.04.19 00:00:00,2380.015,2418.175,2373.102,2390.745,70.34906
2024.04.21 00:00:00,2388.465,2389.375,2382.065,2386.765,2.83544
2024.04.22 00:00:00,2386.775,2386.785,2324.895,2334.125,54.33267
2024.04.23 00:00:00,2334.045,2334.705,2291.675,2323.565,74.71502
2024.04.24 00:00:00,2323.605,2337.605,2311.995,2316.512,61.88317
2024.04.25 00:00:00,2316.502,2345.095,2305.232,2330.915,57.89777
2024.04.26 00:00:00,2330.895,2352.805,2326.535,2338.355,52.11939
2024.04.28 00:00:00,2336.965,2338.495,2332.865,2336.185,0.97235
2024.04.29 00:00:00,2336.115,2347.005,2320.105,2333.385,49.34832
2024.04.30 00:00:00,2333.375,2336.425,2285.385,2291.625,39.60355
2024.05.01 00:00:00,2291.575,2328.665,2281.855,2323.995,55.45806
2024.05.02 00:00:00,2323.995,2326.695,2285.772,2304.525,57.35821
2024.05.03 00:00:00,2304.515,2320.922,2277.552,2302.895,53.11863
2024.05.05 00:00:00,2305.525,2306.502,2293.645,2294.355,1.43656
2024.05.06 00:00:00,2294.335,2332.345,2292.122,2326.255,54.86583
2024.05.07 00:00:00,2326.305,2330.115,2310.255,2315.485,53.2957
2024.05.08 00:00:00,2315.505,2321.715,2303.935,2309.075,31.68392
2024.05.09 00:00:00,2309.102,2348.532,2306.971,2346.785,47.23172
2024.05.10 00:00:00,2346.882,2378.765,2346.255,2361.265,52.4247
2024.05.12 00:00:00,2363.725,2364.755,2360.005,2360.675,1.35003
2024.05.13 00:00:00,2360.745,2364.735,2332.396,2338.662,35.87864
2024.05.14 00:00:00,2338.675,2359.895,2335.065,2356.092,44.46167
2024.05.15 00:00:00,2356.105,2392.162,2352.152,2392.102,60.3775
2024.05.16 00:00:00,2392.102,2397.722,2371.265,2378.102,53.82806
2024.05.17 00:00:00,2378.112,2422.962,2374.205,2415.895,37.33807
2024.05.19 00:00:00,2418.875,2425.605,2417.135,2420.552,2.45216
2024.05.20 00:00:00,2420.585,2450.325,2407.565,2426.472,76.12791
2024.05.21 00:00:00,2426.512,2434.155,2406.534,2422.126,59.12642
2024.05.22 00:00:00,2422.066,2426.906,2375.202,2382.482,92.34773
2024.05.23 00:00:00,2382.482,2384.025,2327.252,2332.245,78.38547
2024.05.24 00:00:00,2332.265,2347.715,2325.635,2334.595,44.21633
2024.05.26 00:00:00,2337.902,2340.965,2332.585,2337.435,1.84384
2024.05.27 00:00:00,2337.435,2358.755,2334.705,2352.712,42.72677
2024.05.28 00:00:00,2352.722,2364.345,2340.516,2360.085,48.01502
2024.05.29 00:00:00,2359.905,2361.642,2334.765,2338.692,42.34781
2024.05.30 00:00:00,2338.645,2352.095,2322.865,2344.255,51.98465
2024.05.31 00:00:00,2344.255,2359.945,2320.772,2327.815,52.86192
2024.06.02 00:00:00,2328.175,2329.945,2323.576,2326.162,1.37611
2024.06.03 00:00:00,2326.162,2355.005,2314.992,2350.902,59.10828
2024.06.04 00:00:00,2350.905,2353.045,2315.866,2329.075,61.57158
2024.06.05 00:00:00,2329.082,2358.352,2326.172,2355.312,47.70453
2024.06.06 00:00:00,2355.365,2378.745,2353.722,2377.112,51.99309
2024.06.07 00:00:00,2377.135,2388.005,2287.045,2294.145,77.15245
2024.06.09 00:00:00,2295.065,2300.345,2289.825,2298.785,1.83945
2024.06.10 00:00:00,2298.785,2314.035,2288.045,2310.185,39.94426
2024.06.11 00:00:00,2310.202,2320.172,2298.015,2315.405,48.90048
2024.06.12 00:00:00,2315.422,2341.915,2311.002,2320.835,76.95538
2024.06.13 00:00:00,2320.835,2326.922,2295.825,2302.605,71.71707
2024.06.14 00:00:00,2302.605,2336.865,2301.822,2333.185,53.84526
2024.06.16 00:00:00,2332.902,2332.985,2327.685,2329.162,2.09957
2024.06.17 00:00:00,2329.182,2329.235,2310.202,2320.992,49.9916
2024.06.18 00:00:00,2321.005,2333.335,2306.845,2328.605,48.10323
2024.06.19 00:00:00,2328.645,2335.255,2323.985,2329.652,29.02829
2024.06.20 00:00:00,2329.685,2365.735,2328.005,2361.112,44.44834
2024.06.21 00:00:00,2361.125,2368.965,2316.955,2322.345,52.24149
2024.06.23 00:00:00,2324.495,2324.495,2317.955,2319.472,1.37253
2024.06.24 00:00:00,2319.405,2335,2318.205,2331.145,43.77574
2024.06.25 00:00:00,2331.205,2337.355,2315.795,2320.285,54.06277
2024.06.26 00:00:00,2320.285,2324.282,2293.942,2298.645,58.76104
2024.06.27 00:00:00,2298.672,2331.175,2296.762,2327.975,47.46636
2024.06.28 00:00:00,2327.975,2339.995,2319.332,2327.025,45.43611
2024.06.30 00:00:00,2327.765,2327.915,2323.145,2325.245,0.88562
