Time (UTC),Open,High,Low,Close,Volume 
2024.01.08 08:00:00,2031.595,2031.955,2027.475,2028.515,1.46406
2024.01.08 09:00:00,2028.475,2032.035,2026.725,2029.305,1.01074
2024.01.08 10:00:00,2029.325,2029.752,2027.225,2027.805,1.20061
2024.01.08 11:00:00,2027.785,2028.105,2016.995,2020.265,1.38164
2024.01.08 12:00:00,2020.255,2025.152,2019.195,2024.872,2.49961
2024.01.08 13:00:00,2024.872,2025.732,2018.655,2019.215,2.98267
2024.01.08 14:00:00,2019.235,2027.425,2018.705,2026.645,2.81158
2024.01.08 15:00:00,2026.675,2035.005,2025.745,2034.415,2.26028
2024.01.08 16:00:00,2034.405,2037.065,2031.675,2032.405,2.08382
2024.01.08 17:00:00,2032.475,2033.335,2027.335,2027.925,2.3928
2024.01.08 18:00:00,2027.845,2028.532,2026.585,2026.835,2.24701
2024.01.08 19:00:00,2026.835,2029.775,2026.815,2029.575,0.89269
2024.01.08 20:00:00,2029.555,2029.985,2026.305,2027.395,0.62047
2024.01.08 21:00:00,2027.335,2028.962,2027.305,2028.275,0.29276
2024.01.08 23:00:00,2028.635,2031.172,2028.205,2031.035,0.38155
2024.01.09 00:00:00,2031.015,2035.115,2030.995,2034.575,0.54033
2024.01.09 01:00:00,2034.565,2035.825,2031.405,2032.472,1.3525
2024.01.09 02:00:00,2032.472,2036.085,2032.392,2034.375,0.89342
2024.01.09 03:00:00,2034.505,2035.222,2033.285,2033.855,0.81408
2024.01.09 04:00:00,2033.795,2035.185,2032.425,2033.085,0.58122
2024.01.09 05:00:00,2033.105,2033.755,2030.565,2033.015,0.7088
2024.01.09 06:00:00,2032.965,2035.445,2031.395,2033.442,1.3539
2024.01.09 07:00:00,2033.442,2037.445,2032.385,2036.235,1.18918
2024.01.09 08:00:00,2036.246,2038.475,2031.535,2034.485,1.66871
2024.01.09 09:00:00,2034.455,2037.295,2033.375,2035.645,0.7152
2024.01.09 10:00:00,2035.675,2038.762,2035.005,2035.615,0.88469
2024.01.09 11:00:00,2035.635,2035.905,2033.905,2035.225,0.67783
2024.01.09 12:00:00,2035.215,2036.595,2034.145,2036.595,2.43976
2024.01.09 13:00:00,2036.595,2042.115,2031.855,2038.855,2.98738
2024.01.09 14:00:00,2038.815,2040.345,2034.155,2034.975,3.38079
2024.01.09 15:00:00,2034.905,2035.805,2028.975,2029.055,1.9136
2024.01.09 16:00:00,2029.065,2031.795,2026.325,2031.425,1.84271
2024.01.09 17:00:00,2031.415,2032.285,2027.352,2027.895,1.61464
2024.01.09 18:00:00,2027.885,2029.945,2027.015,2029.395,1.55107
2024.01.09 19:00:00,2029.395,2030.255,2028.005,2029.065,0.64307
2024.01.09 20:00:00,2029.102,2031.345,2028.495,2028.605,0.52296
2024.01.09 21:00:00,2028.622,2030.645,2028.622,2030.405,0.40669
2024.01.09 23:00:00,2031.162,2031.475,2028.565,2031.025,0.44925
2024.01.10 00:00:00,2031.025,2031.425,2029.892,2030.445,0.41472
2024.01.10 01:00:00,2030.465,2032.715,2027.455,2031.995,1.98468
2024.01.10 02:00:00,2031.975,2033.075,2030.565,2032.055,0.78327
2024.01.10 03:00:00,2031.975,2032.195,2028.342,2029.152,0.83627
2024.01.10 04:00:00,2029.156,2030.895,2028.642,2030.015,0.70965
2024.01.10 05:00:00,2030.075,2030.425,2025.705,2026.895,0.84436
2024.01.10 06:00:00,2026.915,2027.215,2024.092,2024.815,1.07565
2024.01.10 07:00:00,2024.725,2031.905,2024.525,2031.235,1.51138
2024.01.10 08:00:00,2031.252,2036.175,2030.495,2035.515,1.21402
2024.01.10 09:00:00,2035.485,2036.412,2034.845,2035.925,0.9151
2024.01.10 10:00:00,2035.955,2040.626,2034.775,2035.025,0.64456
2024.01.10 11:00:00,2035.045,2035.515,2032.995,2034.275,0.85054
2024.01.10 12:00:00,2034.255,2035.905,2031.535,2031.755,0.95012
2024.01.10 13:00:00,2031.775,2034.245,2030.242,2030.495,1.40646
2024.01.10 14:00:00,2030.515,2033.775,2026.642,2027.595,2.68604
2024.01.10 15:00:00,2027.505,2030.012,2025.045,2028.105,1.90092
2024.01.10 16:00:00,2028.145,2028.715,2024.925,2027.245,1.01233
2024.01.10 17:00:00,2027.255,2027.965,2022.512,2024.235,0.87129
2024.01.10 18:00:00,2024.235,2024.772,2021.545,2023.905,0.95569
2024.01.10 19:00:00,2023.895,2024.665,2020.692,2024.225,0.71046
2024.01.10 20:00:00,2024.205,2025.225,2022.065,2023.862,0.94114
2024.01.10 21:00:00,2023.862,2024.735,2023.592,2024.545,0.36451
2024.01.10 23:00:00,2025.465,2028.265,2024.522,2026.985,0.5698
2024.01.11 00:00:00,2027.025,2028.712,2026.815,2028.182,1.08003
2024.01.11 01:00:00,2028.142,2030.585,2027.322,2029.935,1.98281
2024.01.11 02:00:00,2029.945,2032.165,2029.125,2029.875,0.60249
2024.01.11 03:00:00,2029.885,2031.275,2028.985,2031.102,0.51045
2024.01.11 04:00:00,2031.102,2032.545,2031.102,2032.322,0.60353
2024.01.11 05:00:00,2032.422,2034.922,2031.315,2033.175,0.65438
2024.01.11 06:00:00,2033.195,2035.392,2032.385,2034.235,0.58978
2024.01.11 07:00:00,2034.215,2035.962,2033.895,2034.105,1.06281
2024.01.11 08:00:00,2034.105,2034.215,2030.595,2031.045,1.09656
2024.01.11 09:00:00,2031.045,2032.665,2030.445,2031.525,1.8873
2024.01.11 10:00:00,2031.635,2032.925,2030.715,2032.295,0.84828
2024.01.11 11:00:00,2032.265,2034.615,2031.605,2034.525,0.63355
2024.01.11 12:00:00,2034.595,2035.245,2031.815,2032.655,0.7949
2024.01.11 13:00:00,2032.665,2047.166,2025.315,2029.625,5.13826
2024.01.11 14:00:00,2029.675,2035.115,2025.102,2029.925,5.93273
2024.01.11 15:00:00,2029.925,2033.235,2025.422,2029.272,3.34341
2024.01.11 16:00:00,2029.272,2029.815,2013.915,2016.915,3.12872
2024.01.11 17:00:00,2016.976,2018.695,2013.585,2014.635,1.87804
2024.01.11 18:00:00,2014.575,2017.315,2014.102,2017.315,1.65675
2024.01.11 19:00:00,2017.355,2027.645,2017.345,2026.675,1.31343
2024.01.11 20:00:00,2026.695,2028.795,2023.705,2027.735,1.25219
2024.01.11 21:00:00,2027.745,2029.805,2027.642,2029.135,0.47537
2024.01.11 23:00:00,2029.502,2035.752,2029.102,2035.505,0.73044
2024.01.12 00:00:00,2035.435,2035.615,2030.515,2031.325,0.49001
2024.01.12 01:00:00,2031.315,2035.015,2030.275,2034.135,1.98796
2024.01.12 02:00:00,2034.195,2035.485,2033.455,2034.205,0.91901
2024.01.12 03:00:00,2034.185,2035.912,2033.955,2034.155,0.46387
2024.01.12 04:00:00,2034.125,2035.225,2033.025,2034.915,0.36571
2024.01.12 05:00:00,2034.925,2037.395,2033.942,2036.335,0.7477
2024.01.12 06:00:00,2036.335,2036.995,2035.115,2035.435,1.01801
2024.01.12 07:00:00,2035.445,2039.595,2034.442,2037.725,1.32306
2024.01.12 08:00:00,2037.725,2040.095,2037.272,2038.985,1.91094
2024.01.12 09:00:00,2038.955,2040.345,2038.065,2038.362,2.59457
2024.01.12 10:00:00,2038.365,2046.325,2038.292,2046.075,1.22904
2024.01.12 11:00:00,2046.145,2047.622,2044.295,2045.625,1.03119
2024.01.12 12:00:00,2045.675,2054.065,2045.665,2048.005,1.41149
2024.01.12 13:00:00,2048.092,2056.852,2044.575,2056.365,3.09644
2024.01.12 14:00:00,2056.345,2062.485,2053.555,2056.202,3.53074
2024.01.12 15:00:00,2056.205,2060.322,2051.122,2053.915,3.54225
2024.01.12 16:00:00,2053.935,2055.785,2048.515,2048.565,3.05501
2024.01.12 17:00:00,2048.465,2048.842,2041.645,2044.145,2.4942
2024.01.12 18:00:00,2044.175,2048.915,2043.262,2047.675,2.02577
2024.01.12 19:00:00,2047.665,2049.335,2046.415,2047.575,0.86559
2024.01.12 20:00:00,2047.575,2047.865,2046.255,2047.695,0.43541
2024.01.12 21:00:00,2047.605,2049.615,2047.095,2049.615,0.73938
2024.01.14 23:00:00,2050.302,2050.302,2046.602,2047.815,0.86153
2024.01.15 00:00:00,2047.845,2048.725,2046.035,2048.115,0.42598
2024.01.15 01:00:00,2048.085,2051.682,2047.702,2051.322,1.37355
2024.01.15 02:00:00,2051.352,2056.682,2050.085,2056.656,1.33451
2024.01.15 03:00:00,2056.622,2058.295,2055.725,2057.645,0.80087
2024.01.15 04:00:00,2057.625,2057.805,2053.745,2054.522,0.70482
2024.01.15 05:00:00,2054.505,2055.872,2053.205,2055.442,0.57689
2024.01.15 06:00:00,2055.342,2057.255,2054.055,2055.685,0.71738
2024.01.15 07:00:00,2055.705,2056.122,2053.085,2054.495,1.80396
2024.01.15 08:00:00,2054.495,2058.835,2054.102,2056.835,1.06466
2024.01.15 09:00:00,2056.765,2057.215,2053.155,2055.215,0.93256
2024.01.15 10:00:00,2055.235,2055.345,2052.265,2053.265,0.77151
2024.01.15 11:00:00,2053.285,2054.042,2051.755,2053.575,1.07934
2024.01.15 12:00:00,2053.585,2053.915,2051.565,2052.945,0.85712
2024.01.15 13:00:00,2053.015,2054.455,2052.372,2054.455,1.97438
2024.01.15 14:00:00,2054.465,2054.605,2051.855,2052.355,0.87769
2024.01.15 15:00:00,2052.325,2054.045,2049.502,2053.435,0.80769
2024.01.15 16:00:00,2053.435,2055.175,2053.425,2054.255,0.6094
2024.01.15 17:00:00,2054.235,2056.545,2053.785,2055.595,0.4833
2024.01.15 18:00:00,2055.625,2055.655,2054.535,2054.645,0.08201
2024.01.15 19:00:00,2054.635,2055.192,2053.805,2054.962,0.11971
2024.01.15 23:00:00,2055.736,2056.205,2053.595,2054.242,0.82839
2024.01.16 00:00:00,2054.342,2054.775,2050.995,2051.692,0.56666
2024.01.16 01:00:00,2051.692,2053.555,2050.175,2051.115,1.4595
2024.01.16 02:00:00,2051.115,2051.772,2049.945,2050.845,1.05345
2024.01.16 03:00:00,2050.835,2051.845,2048.592,2049.782,1.17068
2024.01.16 04:00:00,2049.762,2050.302,2049.185,2049.602,0.41909
2024.01.16 05:00:00,2049.602,2049.642,2047.772,2048.785,1.01145
2024.01.16 06:00:00,2048.735,2050.842,2047.575,2050.725,1.11967
2024.01.16 07:00:00,2050.735,2051.115,2048.295,2049.655,1.56292
2024.01.16 08:00:00,2049.635,2050.345,2042.355,2043.335,2.36549
2024.01.16 09:00:00,2043.305,2044.135,2038.895,2041.485,1.69283
2024.01.16 10:00:00,2041.465,2042.635,2039.485,2041.215,1.75337
2024.01.16 11:00:00,2041.195,2041.335,2038.465,2040.122,0.81868
2024.01.16 12:00:00,2040.125,2040.275,2035.845,2038.685,1.01336
2024.01.16 13:00:00,2038.655,2045.325,2031.622,2037.855,3.09225
2024.01.16 14:00:00,2037.795,2042.775,2037.115,2038.415,2.83095
2024.01.16 15:00:00,2038.385,2042.225,2037.622,2041.355,2.18424
2024.01.16 16:00:00,2041.405,2041.535,2032.752,2033.675,3.6774
2024.01.16 17:00:00,2033.675,2034.055,2025.192,2025.565,2.69462
2024.01.16 18:00:00,2025.525,2029.125,2024.515,2025.352,1.56865
2024.01.16 19:00:00,2025.396,2030.365,2025.195,2029.495,1.02634
2024.01.16 20:00:00,2029.475,2029.995,2028.065,2028.465,0.70684
2024.01.16 21:00:00,2028.495,2028.802,2027.345,2028.535,0.48761
2024.01.16 23:00:00,2028.702,2028.702,2026.095,2028.335,0.47645
2024.01.17 00:00:00,2028.355,2029.152,2025.845,2028.695,0.70313
2024.01.17 01:00:00,2028.625,2031.025,2026.945,2030.455,1.51689
2024.01.17 02:00:00,2030.415,2033.145,2027.215,2029.155,0.98859
2024.01.17 03:00:00,2029.195,2029.365,2023.655,2024.265,0.69882
2024.01.17 04:00:00,2024.215,2026.095,2023.575,2025.645,1.08073
2024.01.17 05:00:00,2025.625,2025.675,2019.555,2020.875,1.14464
2024.01.17 06:00:00,2020.895,2020.995,2017.872,2019.486,1.35645
2024.01.17 07:00:00,2019.486,2026.445,2018.085,2026.025,2.75181
2024.01.17 08:00:00,2025.925,2026.785,2021.475,2021.665,1.25589
2024.01.17 09:00:00,2021.625,2024.525,2019.225,2024.055,1.80721
2024.01.17 10:00:00,2024.045,2028.672,2023.005,2026.315,1.10885
2024.01.17 11:00:00,2026.335,2026.945,2023.885,2024.135,0.59887
2024.01.17 12:00:00,2024.155,2029.225,2023.965,2028.585,1.06676
2024.01.17 13:00:00,2028.655,2028.885,2019.375,2022.652,4.18535
2024.01.17 14:00:00,2022.652,2023.392,2011.695,2012.385,3.29518
2024.01.17 15:00:00,2012.315,2014.355,2006.385,2009.105,3.3149
2024.01.17 16:00:00,2009.115,2012.255,2004.525,2005.685,2.07645
2024.01.17 17:00:00,2005.675,2008.292,2003.635,2007.245,1.01868
2024.01.17 18:00:00,2007.315,2007.435,2002.055,2004.982,1.8918
2024.01.17 19:00:00,2005.025,2007.115,2004.595,2005.702,0.90667
2024.01.17 20:00:00,2005.802,2007.055,2005.005,2006.305,0.96921
2024.01.17 21:00:00,2006.335,2006.722,2005.515,2006.485,0.48972
2024.01.17 23:00:00,2007.115,2010.175,2006.145,2009.775,0.59238
2024.01.18 00:00:00,2009.795,2011.085,2008.465,2011.035,0.45476
2024.01.18 01:00:00,2011.035,2012.392,2009.565,2011.896,1.33162
2024.01.18 02:00:00,2011.896,2012.125,2007.765,2007.905,0.85373
2024.01.18 03:00:00,2007.885,2009.355,2006.635,2008.315,0.64266
2024.01.18 04:00:00,2008.285,2009.415,2008.105,2008.325,0.39762
2024.01.18 05:00:00,2008.335,2009.615,2006.005,2009.425,1.44446
2024.01.18 06:00:00,2009.405,2013.325,2009.095,2012.925,1.24262
2024.01.18 07:00:00,2012.785,2014.335,2011.265,2012.505,1.5311
2024.01.18 08:00:00,2012.505,2012.565,2009.825,2009.945,0.9415
2024.01.18 09:00:00,2009.925,2013.185,2008.415,2010.375,1.08996
2024.01.18 10:00:00,2010.385,2012.415,2009.425,2011.825,1.60823
2024.01.18 11:00:00,2011.805,2013.695,2010.985,2012.795,1.08457
2024.01.18 12:00:00,2012.815,2017.455,2012.805,2015.215,0.98327
2024.01.18 13:00:00,2015.135,2015.135,2007.845,2009.325,2.76446
2024.01.18 14:00:00,2009.355,2013.895,2009.305,2013.102,3.96329
2024.01.18 15:00:00,2013.102,2015.895,2011.865,2013.845,2.06056
2024.01.18 16:00:00,2013.835,2017.955,2013.295,2015.095,1.69741
2024.01.18 17:00:00,2015.105,2016.602,2013.502,2016.592,1.36781
2024.01.18 18:00:00,2016.595,2021.325,2015.725,2020.822,1.06109
2024.01.18 19:00:00,2020.795,2020.875,2018.535,2020.052,1.30185
2024.01.18 20:00:00,2020.066,2022.876,2020.055,2022.542,0.77858
2024.01.18 21:00:00,2022.555,2023.552,2022.122,2023.315,0.54871
2024.01.18 23:00:00,2024.515,2025.255,2021.425,2024.025,0.7181
2024.01.19 00:00:00,2024.015,2024.525,2022.855,2023.355,0.3385
2024.01.19 01:00:00,2023.345,2025.815,2022.265,2024.275,1.32569
2024.01.19 02:00:00,2024.235,2025.302,2022.882,2024.295,0.88841
2024.01.19 03:00:00,2024.315,2024.445,2022.252,2023.095,0.38028
2024.01.19 04:00:00,2023.105,2023.162,2020.932,2021.322,0.75863
2024.01.19 05:00:00,2021.322,2022.095,2020.702,2021.855,0.99331
2024.01.19 06:00:00,2021.805,2024.485,2021.025,2024.035,0.57987
2024.01.19 07:00:00,2024.035,2029.902,2023.815,2028.235,1.16598
2024.01.19 08:00:00,2028.195,2030.372,2026.435,2029.945,1.23328
2024.01.19 09:00:00,2029.945,2031.045,2027.825,2029.955,0.98884
2024.01.19 10:00:00,2029.995,2031.162,2029.115,2030.585,1.1176
2024.01.19 11:00:00,2030.655,2032.185,2028.935,2031.895,1.04768
2024.01.19 12:00:00,2031.895,2035.345,2031.895,2033.035,0.86501
2024.01.19 13:00:00,2033.035,2039.652,2032.815,2035.475,1.33745
2024.01.19 14:00:00,2035.455,2035.945,2026.592,2030.042,1.95872
2024.01.19 15:00:00,2030.042,2032.826,2023.355,2027.972,3.62783
2024.01.19 16:00:00,2027.975,2029.745,2023.495,2025.065,1.51261
2024.01.19 17:00:00,2025.085,2029.305,2024.605,2029.275,1.42432
2024.01.19 18:00:00,2029.285,2029.625,2026.702,2028.095,1.03605
2024.01.19 19:00:00,2028.122,2029.702,2027.775,2029.392,1.42711
2024.01.19 20:00:00,2029.425,2029.806,2027.972,2028.625,1.06615
2024.01.19 21:00:00,2028.555,2030.255,2028.382,2030.005,0.74337
2024.01.21 23:00:00,2030.305,2030.365,2027.152,2027.865,0.65925
2024.01.22 00:00:00,2027.865,2029.435,2025.675,2029.215,0.50565
2024.01.22 01:00:00,2029.235,2032.325,2028.895,2029.355,0.69527
2024.01.22 02:00:00,2029.345,2030.325,2028.565,2030.045,0.61248
2024.01.22 03:00:00,2030.045,2030.066,2026.205,2027.185,0.48269
2024.01.22 04:00:00,2027.235,2027.422,2024.915,2025.695,0.38334
2024.01.22 05:00:00,2025.625,2025.725,2022.055,2023.445,1.11709
2024.01.22 06:00:00,2023.455,2024.725,2020.265,2021.115,1.25594
2024.01.22 07:00:00,2021.095,2024.595,2019.315,2022.005,1.39323
2024.01.22 08:00:00,2021.925,2026.505,2020.675,2022.485,1.24567
2024.01.22 09:00:00,2022.482,2024.185,2020.785,2021.905,0.72685
2024.01.22 10:00:00,2021.845,2024.815,2021.285,2023.055,0.7956
2024.01.22 11:00:00,2023.045,2026.755,2022.415,2026.335,0.76743
2024.01.22 12:00:00,2026.315,2030.355,2025.462,2029.925,1.50518
2024.01.22 13:00:00,2029.905,2029.915,2021.515,2023.425,3.00067
2024.01.22 14:00:00,2023.385,2024.215,2016.765,2022.925,3.92194
2024.01.22 15:00:00,2022.925,2026.735,2020.945,2024.325,1.64888
2024.01.22 16:00:00,2024.325,2024.415,2021.762,2023.815,1.03763
2024.01.22 17:00:00,2023.815,2024.755,2021.565,2021.725,0.97709
2024.01.22 18:00:00,2021.725,2022.112,2020.025,2021.535,1.86826
2024.01.22 19:00:00,2021.555,2021.825,2019.362,2021.262,1.06841
2024.01.22 20:00:00,2021.285,2021.305,2019.465,2021.082,1.16558
2024.01.22 21:00:00,2021.075,2022.082,2020.435,2021.895,0.29905
2024.01.22 23:00:00,2022.522,2022.855,2020.705,2020.935,0.38979
2024.01.23 00:00:00,2020.985,2023.315,2020.985,2022.975,0.4775
2024.01.23 01:00:00,2022.945,2023.095,2019.805,2021.915,1.0856
2024.01.23 02:00:00,2021.935,2024.475,2020.985,2022.905,0.75499
2024.01.23 03:00:00,2022.942,2028.165,2021.992,2027.695,0.69445
2024.01.23 04:00:00,2027.625,2028.105,2026.935,2027.845,0.39539
2024.01.23 05:00:00,2027.845,2031.965,2027.465,2031.015,0.87562
2024.01.23 06:00:00,2031.015,2036.155,2029.335,2035.375,0.95761
2024.01.23 07:00:00,2035.405,2038.095,2027.975,2031.895,1.70266
2024.01.23 08:00:00,2031.915,2031.985,2027.972,2029.185,1.5599
2024.01.23 09:00:00,2029.195,2030.785,2027.325,2028.992,1.50427
2024.01.23 10:00:00,2028.965,2028.965,2024.995,2025.322,1.58041
2024.01.23 11:00:00,2025.355,2026.435,2022.642,2024.202,1.5001
2024.01.23 12:00:00,2024.215,2027.205,2023.482,2025.915,1.17052
2024.01.23 13:00:00,2025.925,2030.685,2023.575,2025.205,1.62305
2024.01.23 14:00:00,2025.175,2026.355,2021.625,2023.385,2.31011
2024.01.23 15:00:00,2023.385,2026.975,2023.135,2025.375,1.46498
2024.01.23 16:00:00,2025.425,2027.965,2023.565,2025.975,0.98855
2024.01.23 17:00:00,2025.975,2026.265,2022.872,2024.485,0.81116
2024.01.23 18:00:00,2024.505,2026.055,2023.215,2025.545,1.33218
2024.01.23 19:00:00,2025.545,2030.875,2025.042,2030.075,0.91857
2024.01.23 20:00:00,2030.075,2030.465,2028.365,2028.902,0.55118
2024.01.23 21:00:00,2028.902,2029.572,2028.102,2029.545,0.57898
2024.01.23 23:00:00,2029.892,2029.892,2027.545,2029.575,0.5993
